[INFO  | 2023-05-13 02:23:35] - Script started execution!
[DEBUG  | 2023-05-16 14:48:36] - Splitting naja siamensis into naja, siamensis, None
[DEBUG  | 2023-05-16 14:48:37] - Found match for naja
[DEBUG  | 2023-05-16 14:48:38] - Found match for siamensis in naja
[DEBUG  | 2023-05-16 14:48:38] - Searching for ophiophagus hannah
[DEBUG  | 2023-05-16 14:48:38] - Splitting ophiophagus hannah into ophiophagus, hannah, None
[DEBUG  | 2023-05-16 14:48:39] - Found match for ophiophagus
[DEBUG  | 2023-05-16 14:48:41] - Found match for hannah in ophiophagus
[DEBUG  | 2023-05-16 14:48:41] - Searching for hybrid
[DEBUG  | 2023-05-16 14:48:41] - Splitting hybrid into hybrid, None, None
[DEBUG  | 2023-05-16 14:48:42] - Searching for hybrid
[DEBUG  | 2023-05-16 14:48:42] - Splitting hybrid into hybrid, None, None
[DEBUG  | 2023-05-16 14:48:42] - Searching for hybrid
[DEBUG  | 2023-05-16 14:48:42] - Splitting hybrid into hybrid, None, None
[DEBUG  | 2023-05-16 14:48:43] - Searching for hybrid
[DEBUG  | 2023-05-16 14:48:43] - Splitting hybrid into hybrid, None, None
[DEBUG  | 2023-05-16 14:48:44] - Searching for aspidites melanocephalus
[DEBUG  | 2023-05-16 14:48:44] - Splitting aspidites melanocephalus into aspidites, melanocephalus, None
[DEBUG  | 2023-05-16 14:48:45] - Found match for aspidites
[DEBUG  | 2023-05-16 14:48:46] - Found match for melanocephalus in aspidites
[DEBUG  | 2023-05-16 14:48:46] - Searching for leiopython albertisii
[DEBUG  | 2023-05-16 14:48:46] - Splitting leiopython albertisii into leiopython, albertisii, None
[DEBUG  | 2023-05-16 14:48:47] - Found match for leiopython
[DEBUG  | 2023-05-16 14:48:49] - Found match for albertisii in leiopython
[DEBUG  | 2023-05-16 14:48:49] - Searching for liasis mackloti savuensis
[DEBUG  | 2023-05-16 14:48:49] - Splitting liasis mackloti savuensis into liasis, mackloti, savuensis
[DEBUG  | 2023-05-16 14:48:49] - Found match for liasis
[DEBUG  | 2023-05-16 14:48:51] - Found match for mackloti in liasis
[DEBUG  | 2023-05-16 14:48:53] - Found match for savuensis in mackloti
[DEBUG  | 2023-05-16 14:48:53] - Searching for malayopython reticulatus
[DEBUG  | 2023-05-16 14:48:53] - Splitting malayopython reticulatus into malayopython, reticulatus, None
[DEBUG  | 2023-05-16 14:48:54] - Found match for malayopython
[DEBUG  | 2023-05-16 14:48:55] - Found match for reticulatus in malayopython
[DEBUG  | 2023-05-16 14:48:55] - Searching for morelia spilota
[DEBUG  | 2023-05-16 14:48:55] - Splitting morelia spilota into morelia, spilota, None
[DEBUG  | 2023-05-16 14:48:56] - Found match for morelia
[DEBUG  | 2023-05-16 14:48:58] - Found match for spilota in morelia
[DEBUG  | 2023-05-16 14:48:58] - Searching for morelia viridis
[DEBUG  | 2023-05-16 14:48:58] - Splitting morelia viridis into morelia, viridis, None
[DEBUG  | 2023-05-16 14:48:58] - Found match for morelia
[DEBUG  | 2023-05-16 14:49:00] - Found match for viridis in morelia
[DEBUG  | 2023-05-16 14:49:00] - Searching for python bivittatus
[DEBUG  | 2023-05-16 14:49:00] - Splitting python bivittatus into python, bivittatus, None
[DEBUG  | 2023-05-16 14:49:01] - Found match for python
[DEBUG  | 2023-05-16 14:49:02] - Found match for bivittatus in python
[DEBUG  | 2023-05-16 14:49:02] - Searching for python brongersmai
[DEBUG  | 2023-05-16 14:49:02] - Splitting python brongersmai into python, brongersmai, None
[DEBUG  | 2023-05-16 14:49:03] - Found match for python
[DEBUG  | 2023-05-16 14:49:05] - Found match for brongersmai in python
[DEBUG  | 2023-05-16 14:49:05] - Searching for python breitensteini
[DEBUG  | 2023-05-16 14:49:05] - Splitting python breitensteini into python, breitensteini, None
[DEBUG  | 2023-05-16 14:49:06] - Found match for python
[DEBUG  | 2023-05-16 14:49:07] - Found match for breitensteini in python
[DEBUG  | 2023-05-16 14:49:07] - Searching for python molurus
[DEBUG  | 2023-05-16 14:49:07] - Splitting python molurus into python, molurus, None
[DEBUG  | 2023-05-16 14:49:08] - Found match for python
[DEBUG  | 2023-05-16 14:49:10] - Found match for molurus in python
[DEBUG  | 2023-05-16 14:49:10] - Searching for python regius
[DEBUG  | 2023-05-16 14:49:10] - Splitting python regius into python, regius, None
[DEBUG  | 2023-05-16 14:49:10] - Found match for python
[DEBUG  | 2023-05-16 14:49:12] - Found match for regius in python
[DEBUG  | 2023-05-16 14:49:12] - Searching for simalia amethistina
[DEBUG  | 2023-05-16 14:49:12] - Splitting simalia amethistina into simalia, amethistina, None
[DEBUG  | 2023-05-16 14:49:13] - Found match for simalia
[DEBUG  | 2023-05-16 14:49:14] - Found match for amethistina in simalia
[DEBUG  | 2023-05-16 14:49:14] - Searching for simalia boeleni
[DEBUG  | 2023-05-16 14:49:14] - Splitting simalia boeleni into simalia, boeleni, None
[DEBUG  | 2023-05-16 14:49:15] - Found match for simalia
[DEBUG  | 2023-05-16 14:49:17] - Found match for boeleni in simalia
[DEBUG  | 2023-05-16 14:49:17] - Searching for simalia nauta
[DEBUG  | 2023-05-16 14:49:17] - Splitting simalia nauta into simalia, nauta, None
[DEBUG  | 2023-05-16 14:49:17] - Found match for simalia
[DEBUG  | 2023-05-16 14:49:19] - Found match for nauta in simalia
[DEBUG  | 2023-05-16 14:49:19] - Searching for agkistrodon contortrix
[DEBUG  | 2023-05-16 14:49:19] - Splitting agkistrodon contortrix into agkistrodon, contortrix, None
[DEBUG  | 2023-05-16 14:49:20] - Found match for agkistrodon
[DEBUG  | 2023-05-16 14:49:21] - Found match for contortrix in agkistrodon
[DEBUG  | 2023-05-16 14:49:21] - Searching for bitis gabonica
[DEBUG  | 2023-05-16 14:49:21] - Splitting bitis gabonica into bitis, gabonica, None
[DEBUG  | 2023-05-16 14:49:22] - Found match for bitis
[DEBUG  | 2023-05-16 14:49:24] - Found match for gabonica in bitis
[DEBUG  | 2023-05-16 14:49:24] - Searching for cerastes cerastes
[DEBUG  | 2023-05-16 14:49:24] - Splitting cerastes cerastes into cerastes, cerastes, None
[DEBUG  | 2023-05-16 14:49:24] - Found match for cerastes
[DEBUG  | 2023-05-16 14:49:26] - Found match for cerastes in cerastes
[DEBUG  | 2023-05-16 14:49:26] - Searching for cerastes vipera
[DEBUG  | 2023-05-16 14:49:26] - Splitting cerastes vipera into cerastes, vipera, None
[DEBUG  | 2023-05-16 14:49:27] - Found match for cerastes
[DEBUG  | 2023-05-16 14:49:28] - Found match for vipera in cerastes
[DEBUG  | 2023-05-16 14:49:28] - Searching for crotalus atrox
[DEBUG  | 2023-05-16 14:49:28] - Splitting crotalus atrox into crotalus, atrox, None
[DEBUG  | 2023-05-16 14:49:29] - Found match for crotalus
[DEBUG  | 2023-05-16 14:49:31] - Found match for atrox in crotalus
[DEBUG  | 2023-05-16 14:49:31] - Searching for trimeresurus albolaris
[DEBUG  | 2023-05-16 14:49:31] - Splitting trimeresurus albolaris into trimeresurus, albolaris, None
[DEBUG  | 2023-05-16 14:49:32] - Found match for trimeresurus
[DEBUG  | 2023-05-16 14:49:33] - Searching for trimeresurus insularis
[DEBUG  | 2023-05-16 14:49:33] - Splitting trimeresurus insularis into trimeresurus, insularis, None
[DEBUG  | 2023-05-16 14:49:34] - Found match for trimeresurus
[DEBUG  | 2023-05-16 14:49:36] - Found match for insularis in trimeresurus
[DEBUG  | 2023-05-16 14:49:36] - Searching for trimeresurus purpureomaculatus
[DEBUG  | 2023-05-16 14:49:36] - Splitting trimeresurus purpureomaculatus into trimeresurus, purpureomaculatus, None
[DEBUG  | 2023-05-16 14:49:36] - Found match for trimeresurus
[DEBUG  | 2023-05-16 14:49:38] - Found match for purpureomaculatus in trimeresurus
[DEBUG  | 2023-05-16 14:49:38] - Searching for tropidolaemus laticinctus
[DEBUG  | 2023-05-16 14:49:38] - Splitting tropidolaemus laticinctus into tropidolaemus, laticinctus, None
[DEBUG  | 2023-05-16 14:49:39] - Found match for tropidolaemus
[DEBUG  | 2023-05-16 14:49:40] - Found match for laticinctus in tropidolaemus
[DEBUG  | 2023-05-16 14:49:40] - Searching for tropidolaemus wagleri
[DEBUG  | 2023-05-16 14:49:40] - Splitting tropidolaemus wagleri into tropidolaemus, wagleri, None
[DEBUG  | 2023-05-16 14:49:41] - Found match for tropidolaemus
[DEBUG  | 2023-05-16 14:49:43] - Found match for wagleri in tropidolaemus
[DEBUG  | 2023-05-16 14:49:43] - Searching for erpeton tentaculatum
[DEBUG  | 2023-05-16 14:49:43] - Splitting erpeton tentaculatum into erpeton, tentaculatum, None
[DEBUG  | 2023-05-16 14:49:43] - Found match for erpeton
[DEBUG  | 2023-05-16 14:49:45] - Found match for tentaculatum in erpeton
[DEBUG  | 2023-05-16 14:49:45] - Searching for homalopsis buccata
[DEBUG  | 2023-05-16 14:49:45] - Splitting homalopsis buccata into homalopsis, buccata, None
[DEBUG  | 2023-05-16 14:49:46] - Found match for homalopsis
[DEBUG  | 2023-05-16 14:49:47] - Found match for buccata in homalopsis
[DEBUG  | 2023-05-16 14:49:47] - Searching for hypsiscopus plumbea
[DEBUG  | 2023-05-16 14:49:47] - Splitting hypsiscopus plumbea into hypsiscopus, plumbea, None
[DEBUG  | 2023-05-16 14:49:48] - Found match for hypsiscopus
[DEBUG  | 2023-05-16 14:49:50] - Found match for plumbea in hypsiscopus
[DEBUG  | 2023-05-16 14:49:50] - Searching for xenopeltis unicolor
[DEBUG  | 2023-05-16 14:49:50] - Splitting xenopeltis unicolor into xenopeltis, unicolor, None
[DEBUG  | 2023-05-16 14:49:50] - Found match for xenopeltis
[DEBUG  | 2023-05-16 14:49:52] - Found match for unicolor in xenopeltis
[INFO  | 2023-05-16 14:49:52] - Applied search function to the DataFrame.
[INFO  | 2023-05-16 14:49:53] - Saved merged DataFrame to merged_output.csv.
[DEBUG  | 2023-05-16 14:49:55] - Making request: POST https://oauth2.googleapis.com/token
[INFO  | 2023-05-16 15:40:38] - Script started execution!
[DEBUG  | 2023-05-16 15:40:39] - Converted retries value: 3 -> Retry(total=3, connect=None, read=None, redirect=None, status=None)
[DEBUG  | 2023-05-16 15:40:39] - Making request: POST https://oauth2.googleapis.com/token
[DEBUG  | 2023-05-16 15:40:39] - Starting new HTTPS connection (1): oauth2.googleapis.com:443
[DEBUG  | 2023-05-16 15:40:39] - https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[DEBUG  | 2023-05-16 15:40:39] - Starting new HTTPS connection (1): sheets.googleapis.com:443
[DEBUG  | 2023-05-16 15:40:40] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0?includeGridData=false HTTP/1.1" 200 None
[DEBUG  | 2023-05-16 15:40:41] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0?includeGridData=false HTTP/1.1" 200 None
[DEBUG  | 2023-05-16 15:40:41] - https://sheets.googleapis.com:443 "GET /v4/spreadsheets/1nUHVUJpmMffuB-sQ_caVUAD6gpK2KSnGVdOTLw_Ztl0/values/%27Names_Src_Details%27 HTTP/1.1" 200 None
[INFO  | 2023-05-16 15:40:42] - Successfully read data from Google Sheet.
[INFO  | 2023-05-16 15:40:42] - Added a new column to store the original order of the rows.
[INFO  | 2023-05-16 15:40:42] - Successfully wrote sheets data to google_sheets_data.csv file.
[INFO  | 2023-05-16 15:41:35] - Successfully read Taxon.tsv.
[INFO  | 2023-05-16 15:41:38] - Successfully read Distribution.tsv.
[INFO  | 2023-05-16 15:41:38] - Cleaned names in Google Sheets DataFrame.
[INFO  | 2023-05-16 15:41:51] - Cleaned names in Taxon DataFrame.
[DEBUG  | 2023-05-16 15:41:51] - Searching for 0: ceratophrys ornata
[DEBUG  | 2023-05-16 15:41:51] - Splitting  ceratophrys ornata into ceratophrys, ornata, None
[DEBUG  | 2023-05-16 15:41:52] - Found match for ceratophrys
[DEBUG  | 2023-05-16 15:41:54] - Found match for ornata in ceratophrys
[DEBUG  | 2023-05-16 15:41:54] - Searching for 1: ceratophrys sp
[DEBUG  | 2023-05-16 15:41:54] - Splitting  ceratophrys sp into ceratophrys, sp, None
[DEBUG  | 2023-05-16 15:41:55] - Found match for ceratophrys
[DEBUG  | 2023-05-16 15:41:56] - Searching for 2: adelphobates galactonotus
[DEBUG  | 2023-05-16 15:41:56] - Splitting  adelphobates galactonotus into adelphobates, galactonotus, None
[DEBUG  | 2023-05-16 15:41:57] - Found match for adelphobates
[DEBUG  | 2023-05-16 15:41:59] - Found match for galactonotus in adelphobates
[DEBUG  | 2023-05-16 15:41:59] - Searching for 3: adelphobates galactonotus
[DEBUG  | 2023-05-16 15:41:59] - Splitting  adelphobates galactonotus into adelphobates, galactonotus, None
[DEBUG  | 2023-05-16 15:41:59] - Found match for adelphobates
[DEBUG  | 2023-05-16 15:42:01] - Found match for galactonotus in adelphobates
[DEBUG  | 2023-05-16 15:42:01] - Searching for 4: dendrobates auratus sp
[DEBUG  | 2023-05-16 15:42:01] - Splitting  dendrobates auratus sp into dendrobates, auratus, sp
[DEBUG  | 2023-05-16 15:42:02] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:03] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-16 15:42:05] - Searching for 5: dendrobates auratus sp "pena blanca"
[DEBUG  | 2023-05-16 15:42:05] - Splitting  dendrobates auratus sp "pena blanca" into dendrobates, auratus, sp
[DEBUG  | 2023-05-16 15:42:06] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:08] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-16 15:42:09] - Searching for 6: dendrobates auratus sp "birkhahn"
[DEBUG  | 2023-05-16 15:42:09] - Splitting  dendrobates auratus sp "birkhahn" into dendrobates, auratus, sp
[DEBUG  | 2023-05-16 15:42:10] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:12] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-16 15:42:14] - Searching for 7: dendrobates auratus sp "colombian yellow capurgana"
[DEBUG  | 2023-05-16 15:42:14] - Splitting  dendrobates auratus sp "colombian yellow capurgana" into dendrobates, auratus, sp
[DEBUG  | 2023-05-16 15:42:15] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:16] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-16 15:42:18] - Searching for 8: dendrobates auratus sp "super blue"
[DEBUG  | 2023-05-16 15:42:18] - Splitting  dendrobates auratus sp "super blue" into dendrobates, auratus, sp
[DEBUG  | 2023-05-16 15:42:19] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:20] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-16 15:42:22] - Searching for 9: dendrobates auratus sp "microspot"
[DEBUG  | 2023-05-16 15:42:22] - Splitting  dendrobates auratus sp "microspot" into dendrobates, auratus, sp
[DEBUG  | 2023-05-16 15:42:23] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:25] - Found match for auratus in dendrobates
[DEBUG  | 2023-05-16 15:42:27] - Searching for 10: dendrobates leucomelas sp "bumblebee"
[DEBUG  | 2023-05-16 15:42:27] - Splitting  dendrobates leucomelas sp "bumblebee" into dendrobates, leucomelas, sp
[DEBUG  | 2023-05-16 15:42:27] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:29] - Found match for leucomelas in dendrobates
[DEBUG  | 2023-05-16 15:42:31] - Searching for 11: dendrobates leucomelas sp "yellow banded"
[DEBUG  | 2023-05-16 15:42:31] - Splitting  dendrobates leucomelas sp "yellow banded" into dendrobates, leucomelas, sp
[DEBUG  | 2023-05-16 15:42:32] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:33] - Found match for leucomelas in dendrobates
[DEBUG  | 2023-05-16 15:42:35] - Searching for 12: dendrobates tinctorius sp "azureus"
[DEBUG  | 2023-05-16 15:42:35] - Splitting  dendrobates tinctorius sp "azureus" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-16 15:42:36] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:38] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-16 15:42:39] - Searching for 13: dendrobates tinctorius sp "azureus"
[DEBUG  | 2023-05-16 15:42:39] - Splitting  dendrobates tinctorius sp "azureus" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-16 15:42:40] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:42] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-16 15:42:44] - Searching for 14: dendrobates tinctorius sp "tumucumaque"
[DEBUG  | 2023-05-16 15:42:44] - Splitting  dendrobates tinctorius sp "tumucumaque" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-16 15:42:44] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:46] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-16 15:42:48] - Searching for 15: dendrobates tinctorius sp "dyeing"
[DEBUG  | 2023-05-16 15:42:48] - Splitting  dendrobates tinctorius sp "dyeing" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-16 15:42:49] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:42:51] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-16 15:42:53] - Searching for 16: dendrobates tinctorius sp "awarape blue"
[DEBUG  | 2023-05-16 15:42:53] - Splitting  dendrobates tinctorius sp "awarape blue" into dendrobates, tinctorius, sp
[DEBUG  | 2023-05-16 15:42:54] - Found match for dendrobates
[DEBUG  | 2023-05-16 15:50:19] - Found match for tinctorius in dendrobates
[DEBUG  | 2023-05-16 15:50:21] - Searching for 17: ranitomeya benedicta
[DEBUG  | 2023-05-16 15:50:21] - Splitting  ranitomeya benedicta into ranitomeya, benedicta, None
[DEBUG  | 2023-05-16 15:50:22] - Found match for ranitomeya
[DEBUG  | 2023-05-16 15:50:24] - Found match for benedicta in ranitomeya
[DEBUG  | 2023-05-16 15:50:24] - Searching for 18: ranitomeya vanzolinii
[DEBUG  | 2023-05-16 15:50:24] - Splitting  ranitomeya vanzolinii into ranitomeya, vanzolinii, None
[DEBUG  | 2023-05-16 15:50:25] - Found match for ranitomeya
[DEBUG  | 2023-05-16 15:50:26] - Found match for vanzolinii in ranitomeya
[DEBUG  | 2023-05-16 15:50:26] - Searching for 19: megophrys nasuta
[DEBUG  | 2023-05-16 15:50:26] - Splitting  megophrys nasuta into megophrys, nasuta, None
[DEBUG  | 2023-05-16 15:50:27] - Found match for megophrys
[DEBUG  | 2023-05-16 15:50:29] - Found match for nasuta in megophrys
[DEBUG  | 2023-05-16 15:50:29] - Searching for 20: pyxicephalus adspersus
[DEBUG  | 2023-05-16 15:50:29] - Splitting  pyxicephalus adspersus into pyxicephalus, adspersus, None
[DEBUG  | 2023-05-16 15:50:30] - Found match for pyxicephalus
[DEBUG  | 2023-05-16 15:50:31] - Found match for adspersus in pyxicephalus
[DEBUG  | 2023-05-16 15:50:31] - Searching for 21: theloderma corticale
[DEBUG  | 2023-05-16 15:50:31] - Splitting  theloderma corticale into theloderma, corticale, None
[DEBUG  | 2023-05-16 15:50:32] - Found match for theloderma
[DEBUG  | 2023-05-16 15:50:34] - Found match for corticale in theloderma
[DEBUG  | 2023-05-16 15:50:34] - Searching for 22: agalychnis callidryas
[DEBUG  | 2023-05-16 15:50:34] - Splitting  agalychnis callidryas into agalychnis, callidryas, None
[DEBUG  | 2023-05-16 15:50:34] - Found match for agalychnis
[DEBUG  | 2023-05-16 15:50:36] - Found match for callidryas in agalychnis
[DEBUG  | 2023-05-16 15:50:36] - Searching for 23: kaloula pulchra
[DEBUG  | 2023-05-16 15:50:36] - Splitting  kaloula pulchra into kaloula, pulchra, None
[DEBUG  | 2023-05-16 15:50:37] - Found match for kaloula
[DEBUG  | 2023-05-16 15:50:39] - Found match for pulchra in kaloula
[DEBUG  | 2023-05-16 15:50:39] - Searching for 24: tylototriton asperrimus
[DEBUG  | 2023-05-16 15:50:39] - Splitting  tylototriton asperrimus into tylototriton, asperrimus, None
[DEBUG  | 2023-05-16 15:50:39] - Found match for tylototriton
[DEBUG  | 2023-05-16 15:50:41] - Found match for asperrimus in tylototriton
[DEBUG  | 2023-05-16 15:50:41] - Searching for 25: tylototriton uyenoi
[DEBUG  | 2023-05-16 15:50:41] - Splitting  tylototriton uyenoi into tylototriton, uyenoi, None
[DEBUG  | 2023-05-16 15:50:42] - Found match for tylototriton
[DEBUG  | 2023-05-16 15:50:43] - Found match for uyenoi in tylototriton
[DEBUG  | 2023-05-16 15:50:43] - Searching for 26: cynops ensicauda
[DEBUG  | 2023-05-16 15:50:43] - Splitting  cynops ensicauda into cynops, ensicauda, None
[DEBUG  | 2023-05-16 15:50:44] - Found match for cynops
[DEBUG  | 2023-05-16 15:50:46] - Found match for ensicauda in cynops
[DEBUG  | 2023-05-16 15:50:46] - Searching for 27: cynops ensicauda popei
[DEBUG  | 2023-05-16 15:50:46] - Splitting  cynops ensicauda popei into cynops, ensicauda, popei
[DEBUG  | 2023-05-16 15:50:47] - Found match for cynops
[DEBUG  | 2023-05-16 15:50:48] - Found match for ensicauda in cynops
[DEBUG  | 2023-05-16 15:50:50] - Found match for popei in ensicauda
[DEBUG  | 2023-05-16 15:50:50] - Searching for 28: andrias sp
[DEBUG  | 2023-05-16 15:50:50] - Splitting  andrias sp into andrias, sp, None
[DEBUG  | 2023-05-16 15:50:51] - Found match for andrias
[DEBUG  | 2023-05-16 15:50:53] - Searching for 31: aphonopelma seemanni
[DEBUG  | 2023-05-16 15:50:53] - Splitting  aphonopelma seemanni into aphonopelma, seemanni, None
[DEBUG  | 2023-05-16 15:50:53] - Found match for aphonopelma
[DEBUG  | 2023-05-16 15:50:55] - Found match for seemanni in aphonopelma
[DEBUG  | 2023-05-16 15:50:55] - Searching for 32: brachypelma boehmei
[DEBUG  | 2023-05-16 15:50:55] - Splitting  brachypelma boehmei into brachypelma, boehmei, None
[DEBUG  | 2023-05-16 15:50:56] - Found match for brachypelma
[DEBUG  | 2023-05-16 15:50:57] - Found match for boehmei in brachypelma
[DEBUG  | 2023-05-16 15:50:57] - Searching for 33: brachypelma smithi
[DEBUG  | 2023-05-16 15:50:57] - Splitting  brachypelma smithi into brachypelma, smithi, None
[DEBUG  | 2023-05-16 15:50:58] - Found match for brachypelma
[DEBUG  | 2023-05-16 15:51:00] - Found match for smithi in brachypelma
[DEBUG  | 2023-05-16 15:51:00] - Searching for 34: cyriopagopus lividus
[DEBUG  | 2023-05-16 15:51:00] - Splitting  cyriopagopus lividus into cyriopagopus, lividus, None
[DEBUG  | 2023-05-16 15:51:00] - Found match for cyriopagopus
[DEBUG  | 2023-05-16 15:51:02] - Found match for lividus in cyriopagopus
[DEBUG  | 2023-05-16 15:51:02] - Searching for 35: cyriopagopus minax
[DEBUG  | 2023-05-16 15:51:02] - Splitting  cyriopagopus minax into cyriopagopus, minax, None
[DEBUG  | 2023-05-16 15:51:03] - Found match for cyriopagopus
[DEBUG  | 2023-05-16 15:51:04] - Found match for minax in cyriopagopus
[DEBUG  | 2023-05-16 15:51:04] - Searching for 36: grammostola pulchripes
[DEBUG  | 2023-05-16 15:51:04] - Splitting  grammostola pulchripes into grammostola, pulchripes, None
[DEBUG  | 2023-05-16 15:57:31] - Found match for grammostola
[DEBUG  | 2023-05-16 15:57:32] - Found match for pulchripes in grammostola
[DEBUG  | 2023-05-16 15:57:32] - Searching for 37: pterinochilus murinus
[DEBUG  | 2023-05-16 15:57:32] - Splitting  pterinochilus murinus into pterinochilus, murinus, None
[DEBUG  | 2023-05-16 15:57:33] - Found match for pterinochilus
[DEBUG  | 2023-05-16 15:57:35] - Found match for murinus in pterinochilus
[DEBUG  | 2023-05-16 15:57:35] - Searching for 39: centrochelys sulcata
[DEBUG  | 2023-05-16 15:57:35] - Splitting  centrochelys sulcata into centrochelys, sulcata, None
[DEBUG  | 2023-05-16 15:57:36] - Found match for centrochelys
[DEBUG  | 2023-05-16 15:57:37] - Found match for sulcata in centrochelys
[DEBUG  | 2023-05-16 15:57:37] - Searching for 40: astrochelys radiata
[DEBUG  | 2023-05-16 15:57:37] - Splitting  astrochelys radiata into astrochelys, radiata, None
[DEBUG  | 2023-05-16 15:57:38] - Found match for astrochelys
[DEBUG  | 2023-05-16 15:57:39] - Found match for radiata in astrochelys
[DEBUG  | 2023-05-16 15:57:39] - Searching for 41: astrochelys yniphora
[DEBUG  | 2023-05-16 15:57:39] - Splitting  astrochelys yniphora into astrochelys, yniphora, None
[DEBUG  | 2023-05-16 15:57:40] - Found match for astrochelys
[DEBUG  | 2023-05-16 15:57:42] - Found match for yniphora in astrochelys
[DEBUG  | 2023-05-16 15:57:42] - Searching for 42: chelonoidis carbonarius
[DEBUG  | 2023-05-16 15:57:42] - Splitting  chelonoidis carbonarius into chelonoidis, carbonarius, None
[DEBUG  | 2023-05-16 15:57:43] - Found match for chelonoidis
[DEBUG  | 2023-05-16 15:57:44] - Found match for carbonarius in chelonoidis
[DEBUG  | 2023-05-16 15:57:44] - Searching for 43: chelonoidis carbonarius
[DEBUG  | 2023-05-16 15:57:44] - Splitting  chelonoidis carbonarius into chelonoidis, carbonarius, None
[DEBUG  | 2023-05-16 15:57:45] - Found match for chelonoidis
[DEBUG  | 2023-05-16 15:57:46] - Found match for carbonarius in chelonoidis
[DEBUG  | 2023-05-16 15:57:46] - Searching for 44: chelonoidis denticulatus
[DEBUG  | 2023-05-16 15:57:46] - Splitting  chelonoidis denticulatus into chelonoidis, denticulatus, None
[DEBUG  | 2023-05-16 15:57:47] - Found match for chelonoidis
[DEBUG  | 2023-05-16 15:57:49] - Found match for denticulatus in chelonoidis
[DEBUG  | 2023-05-16 15:57:49] - Searching for 45: chelonoidis niger
[DEBUG  | 2023-05-16 15:57:49] - Splitting  chelonoidis niger into chelonoidis, niger, None
[DEBUG  | 2023-05-16 15:57:50] - Found match for chelonoidis
[DEBUG  | 2023-05-16 15:57:51] - Found match for niger in chelonoidis
[DEBUG  | 2023-05-16 15:57:51] - Searching for 46: indotestudo elongata
[DEBUG  | 2023-05-16 15:57:51] - Splitting  indotestudo elongata into indotestudo, elongata, None
[DEBUG  | 2023-05-16 15:57:52] - Found match for indotestudo
[DEBUG  | 2023-05-16 15:57:53] - Found match for elongata in indotestudo
[DEBUG  | 2023-05-16 15:57:53] - Searching for 47: stigmochelys pardalis
[DEBUG  | 2023-05-16 15:57:53] - Splitting  stigmochelys pardalis into stigmochelys, pardalis, None
[DEBUG  | 2023-05-16 15:57:54] - Found match for stigmochelys
[DEBUG  | 2023-05-16 15:57:56] - Found match for pardalis in stigmochelys
[DEBUG  | 2023-05-16 15:57:56] - Searching for 48: testudo hermanni
[DEBUG  | 2023-05-16 15:57:56] - Splitting  testudo hermanni into testudo, hermanni, None
[DEBUG  | 2023-05-16 15:57:56] - Found match for testudo
[DEBUG  | 2023-05-16 15:57:58] - Found match for hermanni in testudo
[DEBUG  | 2023-05-16 15:57:58] - Searching for 49: testudo horsfieldii
[DEBUG  | 2023-05-16 15:57:58] - Splitting  testudo horsfieldii into testudo, horsfieldii, None
[DEBUG  | 2023-05-16 15:57:59] - Found match for testudo
[DEBUG  | 2023-05-16 15:58:00] - Found match for horsfieldii in testudo
[DEBUG  | 2023-05-16 15:58:00] - Searching for 50: aldabrachelys gigantea
[DEBUG  | 2023-05-16 15:58:00] - Splitting  aldabrachelys gigantea into aldabrachelys, gigantea, None
[DEBUG  | 2023-05-16 15:58:01] - Found match for aldabrachelys
[DEBUG  | 2023-05-16 15:58:03] - Found match for gigantea in aldabrachelys
[DEBUG  | 2023-05-16 15:58:03] - Searching for 51: terrapene carolina bauri
